Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Weekend Reservations,Weekday Reservations,Revenue
4.6,34,55.88,4513,47802,5,697,59.16086516,7.5,8.1,22,3,440833.08
3.7,32,41.63,2305,29653,18,489,173.7587862,3.5,5.1,1,25,321043.57
4.7,71,52.8,7507,81495,9,791,219.8718253,7.5,5.4,20,58,857472.85
3.3,30,55.46,2470,26733,1,947,254.8785163,4.3,5.9,13,12,378794.35
3.5,84,29.95,2350,26464,19,663,199.8828777,3.5,7,71,74,585727.15
3.1,51,26.51,1942,19365,14,421,294.5782816,4.5,7,8,38,321782.9
3.7,89,32.36,5635,63255,14,863,173.4445081,9.6,8.1,24,33,668764.53
3.8,35,65.56,819,14625,4,336,200.0072,9.1,6.6,11,24,519293.75
4.6,81,32.67,3288,35238,7,140,107.5255808,9.2,8.9,17,35,604255.87
4.3,50,53.84,3764,37470,11,258,134.9151204,9.3,7.4,36,40,621025.34
3.9,65,34.65,2392,30397,2,596,220.7829348,2.6,9.4,26,64,510661.1
4.3,83,31.06,3100,37617,18,623,200.4103334,9.1,7.8,18,5,599518.85
3.1,53,66.86,716,13201,10,991,142.41222,2.9,7.6,37,12,798286.21
3.4,37,35.81,2848,29758,1,201,77.99548831,8.5,8.7,4,16,306646.53
4.3,41,35.43,1616,18864,14,626,135.6538037,5.9,6.9,30,15,344739.52
4.3,63,25.13,3428,42209,10,270,61.03889748,3.2,2.6,46,37,369496.85
4.5,89,75.51,6812,68002,18,907,195.1918065,4.6,1.7,10,85,1515520.96
3.8,82,35.48,1541,19220,7,349,130.7538691,4.9,3.8,73,42,656550.54
4.4,34,54.2,2561,34491,19,404,144.9621271,7.6,8.3,11,6,437818.65
4.4,61,61.03,1416,18628,4,612,193.7720553,6.5,1.2,6,1,827856.38
4.9,59,26.12,1934,26334,14,669,195.3219495,8.4,2.4,38,0,363444.78
3.4,90,36.77,2279,28354,9,905,197.0858279,4.6,2,47,18,746072.95
4.1,88,40.97,4702,55197,4,735,172.8978023,7.7,1.3,27,15,811077.43
4.2,82,65.38,8006,82274,6,850,172.0306084,8.1,8.3,15,33,1209254.98
5,58,54.26,1418,18162,2,241,255.3048611,1.6,3.5,20,28,699882.1
3.4,80,37.59,4160,44174,1,459,166.8886133,4.4,7.6,27,71,678627.32
4,74,34.33,1808,25580,17,406,184.0075401,9,2.3,43,10,585624.47
3.7,42,59.1,2299,30608,4,728,297.0574691,7.3,4.7,17,9,561573.3
4.1,79,74.89,4087,43074,5,293,95.26251292,4.8,2,25,67,1319831.97
3.5,87,35.55,5272,54157,18,816,231.6052457,2.6,1,48,50,712865.9
3.1,64,34.92,1990,27905,13,107,168.2967942,1.9,6.5,43,33,513886.89
4.1,69,74,3432,34132,11,932,257.63542,3.1,5.3,31,48,1147978.6
3.7,41,65.54,2517,24820,1,75,151.0081407,3.2,4.7,38,22,602532.56
3.4,73,25.95,4278,42615,12,535,125.7473568,4.3,1.7,41,1,440570.3
3.6,34,30.24,1489,18055,13,166,101.9465487,2.6,6.3,9,32,247325.13
3.1,57,42.57,2277,22408,4,291,268.0592888,2.3,8,0,31,546988.88
4.9,34,60.78,1866,26497,12,279,229.5821158,8.6,1.6,27,19,477145.61
4.2,50,54.64,2710,28468,6,892,69.22511295,3.2,4.7,48,12,618808.8
4.6,47,50.48,4465,46450,13,814,228.3725591,6.1,3.8,0,2,548289.6
3.8,48,37.44,3469,35160,14,142,58.75390779,2.8,9,35,28,423073.5
4.8,88,73.86,6163,64794,12,270,95.40660394,5.4,3.4,22,17,1455734.66
4,39,68.24,2734,28455,2,756,198.1994266,3.5,9.5,13,5,599601.91
4.1,78,75.29,2105,28566,12,762,165.8775831,1.8,8.5,71,13,1315687.94
4,70,32.75,6398,63826,6,276,260.1208954,9.8,1.9,35,67,530588.3
4.5,89,66.84,8563,91831,4,618,201.9725946,5.1,5.3,59,75,1339607.05
4.1,72,70.43,2278,27315,1,631,291.2436406,4.5,6.8,63,60,1131897.88
3.5,42,30.56,1348,16049,8,809,263.7958868,2.8,6.3,6,37,299397.41
3.3,55,30.4,2087,22126,8,634,135.0538244,5.5,7.1,53,51,389134.4
4.2,55,40.46,2859,32177,12,816,258.5377366,6.7,4.8,9,27,514076.61
4,67,27.37,3390,40547,4,825,267.483823,3.7,9.1,16,40,422295.08
3.2,34,30.1,2832,33431,16,652,292.4312476,5.3,3.4,20,5,252450.65
3.8,86,58.26,6276,71335,14,175,53.14073184,3.1,1.8,75,3,1131593.87
4,52,70.25,3583,41578,14,339,268.6860762,5.7,9.8,51,7,833962.9
4.7,34,29.34,2458,25250,2,548,67.47382892,8.1,6.9,26,30,235654.18
3.2,72,46.49,2463,30515,17,521,182.0289686,1.5,6.9,0,3,760656.04
3.7,62,41.38,2845,28366,8,801,153.6658849,5.7,8.4,12,27,585809.26
4.6,84,32.81,3628,40986,7,886,279.9704053,4.6,4.8,51,6,626406.23
4.3,66,37.43,2898,38110,13,571,151.28796,1.7,4.5,58,8,566978.1
3.6,64,69.33,3321,37363,11,773,199.0106685,9.5,9.5,51,2,1004299.42
4.7,54,66.51,979,16731,19,71,222.9696681,3.3,4.5,28,52,817215.11
4,83,70.49,6063,62341,19,957,54.75743915,6.1,1.7,49,19,1323115.6
4,40,34.79,3352,41998,10,206,197.7328134,4.4,3.8,39,18,328383.33
5,83,70.16,6669,66747,11,720,179.4979588,3.4,8.9,72,15,1313333.09
4.9,56,32.15,4643,56206,16,311,198.5021599,5.7,1.9,45,2,425995.45
3.7,72,26.02,2827,33839,8,159,68.93601451,7.2,7.5,4,5,432117.99
3.3,49,75.38,1632,15924,2,824,63.88959251,8.1,3.4,35,37,826972.34
3.7,79,53.17,1806,18390,14,550,94.38608436,6.7,7.7,77,53,952734.77
3.1,40,48.44,1371,15890,17,914,267.3751689,5.7,5.6,23,33,454376.04
3,35,58.25,1999,22293,17,415,139.1177671,8,6.7,17,13,477526.9
3.8,74,74.85,1598,20783,11,62,158.5081377,5.7,3.2,51,25,1237717.85
4.9,69,66.95,1537,24628,1,112,147.5415702,9.8,2.5,51,33,1028216.15
4.7,42,30.89,1369,13802,19,73,228.5925325,5.7,1.6,12,8,310283.62
4,81,32.85,1848,19098,1,911,114.8688878,3.9,8.4,32,54,598250.15
4.1,48,69.36,2384,28111,4,402,67.09833801,5,7.4,11,32,748080.35
3,68,55.44,1624,19376,7,389,144.5437234,5.4,3.6,20,59,845675.04
3.4,90,67.51,3709,38267,1,68,231.9588838,3.6,8.5,30,18,1348525.43
3,74,39.92,2215,20889,11,900,278.7420078,2.4,8.5,31,72,673672.23
4.5,89,30.75,8399,88389,13,791,62.70539102,4.9,2.2,52,38,637265.7
3.3,70,73.97,928,8498,3,137,252.6240302,9.1,7.4,12,5,1148558.49
4.7,38,31.11,3658,43865,8,630,66.54503874,3.3,3.6,28,22,280843.17
4.3,73,75.38,2219,27111,12,199,132.6651545,4.3,5.2,8,56,1231756.43
3.5,44,45,2110,27407,2,877,55.57538203,7.8,4.9,5,8,448844.35
3.3,32,30.31,3001,34642,1,839,277.8854247,1.7,6.4,14,25,226556.17
4.3,56,58.5,1790,18703,14,141,226.6972488,8.4,4.1,54,9,745281.65
4.8,89,41.62,8508,88107,15,194,142.283808,7.5,1.7,3,69,851367.41
4.4,49,37.42,3949,39717,4,912,144.3641457,5.9,7.1,42,13,423845.47
3.7,83,70.48,3437,36301,7,224,209.9607159,2.9,9.6,78,16,1308408.63
4.2,83,39.05,3242,34493,1,440,72.41207622,1.8,7,74,67,728185.55
3.6,58,27.02,3372,42129,5,194,86.26215784,3.1,5.9,54,46,362962.49
5,72,38.68,5875,68127,14,509,261.8060529,7.9,2.5,30,23,644393.13
4.5,78,37.55,8476,90112,6,752,100.5782715,9.4,6.6,61,12,676893.85
4.2,50,57.71,3604,45116,7,184,231.6665994,7.6,6.5,27,36,657640.03
3.8,53,29.84,3216,39661,12,590,106.4507257,5.7,6.6,37,0,373594.01
4.2,86,45.6,1836,23192,7,286,72.0365793,9.6,9,47,37,883446.4
3.7,35,36.88,2918,36766,18,761,275.0080908,8.5,7.4,9,32,317884.58
3.1,65,45.44,1626,17639,16,821,275.4181958,6.9,8.1,14,16,676664.55
3.8,67,42.95,2668,29496,9,921,201.3279744,1.3,3.8,0,13,649632.5
4.9,42,37.97,2471,26678,7,679,165.5084611,3.6,3.4,11,16,367171.65
4.3,36,51.51,2904,33964,14,833,188.1899806,3.8,2.9,29,15,433441.48
3.2,32,66.56,2173,25453,2,641,152.0318567,4.1,8,19,6,481980.63
4.8,35,30.72,3405,43288,13,391,239.293654,4.5,7.3,4,11,262883.5
3.5,32,27.78,3317,40261,7,636,238.6401767,9.5,4.1,24,22,218020.67
3.5,81,35.99,2723,28337,19,748,254.7449024,7.7,2.3,59,5,671727.32
3.6,74,37.94,4741,46297,2,90,180.7315198,7.2,8.6,23,37,636638.39
4.2,66,32.54,3404,34643,6,295,250.3354654,4.8,4.5,30,29,490331.17
4.1,79,71.86,1869,22322,12,877,88.92964911,4,2.7,44,21,1268944.36
4,76,60.62,2283,22270,2,508,57.53368247,2.1,2.3,26,0,1020289.4
4.4,73,25.23,7000,75012,17,619,212.0132621,5.1,9.3,18,66,445159.93
3.6,39,31.42,1575,19235,12,791,76.36900447,2.8,2.2,36,0,288895.59
4.6,56,73.92,1844,23132,9,673,187.6674778,4.5,4.2,11,36,928647.72
3.4,60,70.32,950,9168,14,253,230.2812388,2.4,6.7,22,35,948952.44
4.6,70,46.61,3808,44899,3,601,151.7713566,4.1,4.7,49,47,735564.81
4.3,57,35.12,1227,18434,3,522,60.96817805,1.4,5.3,17,37,450455.64
4.4,77,27.78,4843,54837,16,107,271.7828501,1.1,8.2,11,38,500685.71
4,74,37.46,5176,50945,6,238,60.81126044,8.8,10,20,43,635623.99
4.3,34,75.53,4189,45447,8,734,276.1881275,6.8,5.2,18,10,588535.07
3.2,56,68.98,2600,27743,13,638,63.15764698,6.3,4.4,16,53,875643.49
4.7,73,55.51,5447,63841,8,97,233.7898746,5.6,4.7,58,18,916363.68
3.1,71,55.67,1631,19296,8,139,281.2116906,7.5,4.3,38,20,886430.99
3.3,48,73.74,3289,35830,7,572,276.7450784,7.6,5.3,8,10,797801.2
4.2,31,67.8,3390,34244,5,617,273.346227,9.4,4,21,21,482873
4.5,45,39.5,1526,18924,1,537,270.7696558,3.2,5.2,5,18,399690.2
3.2,81,44.49,4827,47104,13,840,177.6024327,8.1,9.5,19,27,824330.35
4.8,84,58.93,2810,35477,8,594,189.4227091,9.9,3.6,7,18,1107476.38
4.9,39,36.24,2927,30473,11,229,204.9293683,1.3,6.9,17,14,332121.43
4.2,55,60.88,4031,40042,7,165,273.9870997,4.4,5.4,21,4,755100.2
4,42,59.41,2422,25917,19,77,259.5401049,4.9,7.6,17,11,578449.51
4.5,35,42.03,2398,24432,7,164,245.7446417,8.4,5.3,20,22,342921.81
3.7,31,35.21,797,9475,16,949,218.9310517,1.1,2.4,19,26,261942.39
4,43,35.23,1190,18486,12,269,204.5959305,6.4,8.9,0,16,355221.89
4.8,87,53.96,5031,58871,11,787,280.6167142,9,7.1,29,10,1061318.37
4.9,55,26.24,2020,26882,9,804,98.16104682,2.3,5.7,21,30,336381.14
4.9,48,30.1,3542,44491,7,228,98.18125105,2,8.5,8,40,338099.55
3.5,63,51.38,2799,31702,14,443,295.6173823,10,9.8,52,57,745059.88
3.5,62,32.76,3053,33160,4,869,188.2897582,8.4,4.7,51,60,466977.14
3.6,57,34.52,2596,32502,3,761,170.8435334,7.3,4.2,28,47,449293.26
3.9,34,43.09,913,11571,9,826,262.6488437,4.6,7.8,17,7,340682.35
3.6,82,26.44,4851,50496,5,835,262.4419807,8.7,5.1,72,39,501115.66
3.7,35,37.19,1997,28599,3,755,94.14950409,9.3,1.8,5,21,300513.74
4.2,68,44.09,2188,27170,1,643,93.39307673,7.6,4.2,37,9,671442.92
4.5,60,39.78,1162,16615,18,729,248.8161913,4.6,8.3,1,38,552742.37
4.5,85,51.38,7233,79488,13,115,246.408108,6.3,7.4,6,50,994219.88
4.6,34,58.44,1454,16540,4,71,106.2966719,1.9,8.8,31,5,449748.08
3.1,61,46.8,881,10462,18,385,260.3775341,2.4,2.3,31,34,651207.8
3.1,86,28.8,3844,37518,9,150,170.0127826,8,3.2,46,74,568417.1
4.6,51,40.94,3324,39387,7,401,167.4972787,1.3,2.9,7,17,475098.77
4.1,79,32.16,6170,66313,15,891,296.4233982,1.4,9.7,30,40,593554.01
4.2,84,35.48,2418,31974,13,922,179.8036491,5.6,2.5,36,76,680783.54
3.1,48,34.87,1539,15004,2,979,84.26134464,2.5,6.4,19,38,380007.73
3.5,69,55.36,2745,35689,11,225,120.0389551,3.6,6.7,28,68,864361.47
4.3,46,31.18,2834,28033,4,321,133.4205288,4.6,6.6,33,35,332122.21
4.7,68,63.68,3736,39690,18,98,289.6167345,5.7,7.2,21,45,984759.94
4.8,48,37.7,3222,37835,3,403,116.009346,3.6,5.4,5,24,412426.45
4,62,40.76,3555,34653,2,662,157.6007348,5.4,1.8,11,3,567999.07
4.1,42,34.47,1746,18303,12,624,237.4088874,4.3,7.3,41,28,342015.64
4.7,85,57.16,7501,80146,4,985,118.5240772,1.7,3.5,45,23,1091749.08
4.1,70,51.76,1077,10291,14,361,225.4105133,8.8,1.7,27,57,819930.69
4,52,45.93,1286,18276,16,403,101.8793991,3.5,2.5,25,40,548685.09
4.8,73,34.02,5688,62877,4,925,110.629369,6.5,3.6,72,26,569787.55
4.6,36,51.08,3673,41622,12,894,296.5829843,6.1,4.9,26,9,431381.12
4.8,52,38.61,3443,41038,19,993,142.2361023,2.8,8.8,38,10,475546.36
3.4,58,44.65,2121,24323,19,86,232.4215289,1.3,5.8,27,42,597344.8
4,37,39.51,1102,13197,12,957,260.0157742,8.7,5.2,31,8,344867.27
4.7,87,31.97,7158,75056,15,768,136.713079,5.5,2.7,55,2,646072.5
3.2,50,74.9,2724,29830,3,783,139.2923754,4.7,9.6,31,48,843365.6
4.6,43,26.67,1042,18487,19,784,243.2721151,7.9,9.2,9,5,283130.12
3.4,49,26.05,2887,33998,15,398,201.7503361,1.3,8.3,34,47,308279
4.6,54,52.18,2591,32720,7,403,140.4379792,7.9,3.9,17,24,638448.56
4.2,72,29.24,8213,89715,4,593,237.3915159,4.7,6.1,36,70,491547.01
3.4,79,50.84,4412,43646,1,413,265.9262516,6,4.5,23,26,897950.3
3.9,40,42.18,3225,31399,9,712,108.7595712,7.8,4.6,23,21,394384.17
4.4,66,65.58,3558,40031,7,635,56.08903347,5.9,1.6,29,22,970596.45
4.3,37,68.22,1216,17571,5,633,118.5367666,1.6,2.3,26,11,566229.35
3.9,58,40.07,2691,30201,9,326,218.6224098,7.6,9.7,29,1,534019.79
4.8,57,32.93,2051,28739,6,252,278.8130629,8.1,6.5,3,28,430403.47
4,69,55.54,2490,31687,12,957,265.7660933,5.2,1.1,26,13,863814.35
4,51,55.95,2201,24730,13,994,105.5426497,5,8.3,44,8,653990.95
3.1,73,33.82,4316,45269,1,558,270.2500416,3.3,1.8,66,28,557262.87
4.8,65,40.03,3310,37805,15,664,252.68293,6.8,7.4,5,4,600470.57
3.4,58,46.67,877,9506,16,224,233.6002375,8.9,6.6,6,21,620051.23
4.1,38,67.74,2055,22234,2,260,222.0567197,6.9,1.6,20,28,577948
4.6,50,32.17,4132,42685,9,302,251.7731229,7.9,5.8,6,12,377626.81
3.4,74,45.5,5459,56907,10,403,265.4323771,8.5,1.4,1,17,764981.85
4.1,32,33.3,1917,27604,16,367,254.7778662,3,1.6,8,6,257122.3
3.5,63,74.41,2912,28734,15,855,80.46208559,4.6,1.5,2,12,1053241.21
4.5,44,50.57,3425,39790,3,915,230.5386923,4.9,3.3,14,35,505827.45
4.1,75,55.52,4011,40349,2,415,260.3260552,6,8.2,48,43,934932.27
4.7,45,56.5,3486,42527,8,203,96.42650169,1.4,4.3,34,37,579430.35
4.8,39,35.71,3268,38133,16,345,103.4493861,6.3,6.8,20,2,335833.38
4.3,83,39.85,5997,65762,9,705,246.4942436,1.8,2.1,16,27,750710.6
4.5,81,75.48,8227,86432,3,580,135.9823,8.3,9.4,69,53,1377820.38
4.1,58,50.05,2447,27086,17,995,149.9252513,9.7,5.5,14,44,670252.8
3.8,48,70.83,1331,21898,13,590,144.2898194,3.6,1.2,11,21,766502.92
4.3,61,43.85,3947,39915,16,414,103.2081252,5.6,5.8,32,42,619481.3
4.8,42,72.95,1678,18207,5,983,284.6985731,8.4,2.7,9,32,689928.4
3.8,42,31.82,1037,10415,5,750,251.4649923,3.8,2.8,5,12,305097.55
3.6,66,59.59,912,17394,3,725,112.6347768,2.4,6.4,41,40,877228.35
3.8,31,73.72,3738,41941,13,390,76.5217934,7.7,3,0,24,529088.41
3.9,49,40.43,1096,19573,8,315,143.1525477,7.3,2.9,12,44,452471.06
3.1,38,55.11,2989,28359,8,224,153.8271064,6.1,5.9,1,36,481013.94
4,90,41.47,4987,53725,17,733,51.7730336,9.5,3.1,17,4,853177.32
4,57,64.53,1750,21820,15,557,271.7880391,9.6,2,49,35,836578.51
4.2,76,72.18,6647,68902,4,677,262.8209721,8.8,4.7,7,7,1227894.04
3.7,54,73.81,2013,20615,18,413,262.540822,3.6,1.5,28,1,900443.8
4.2,68,39.85,3119,30964,7,300,251.4508135,3,9.1,5,43,615235.7
4.8,32,53.26,4010,45404,10,568,233.2814812,8.5,5.1,14,10,400745.52
4.9,62,37.89,4136,49280,1,535,208.6301739,6.9,1.1,30,40,531860.72
4.2,75,75.61,6996,72863,4,246,290.0723143,4.6,3,44,3,1267877.07
3.1,80,64.5,4668,50257,11,324,227.9324791,4.7,9.6,29,18,1161384.35
4.9,73,38.97,4733,49802,15,415,207.5612722,8.7,5.5,25,33,657793.25
4.4,52,30.95,1646,21765,15,594,247.206272,2.5,4.2,19,16,376637.1
3.7,73,47.63,1999,20805,3,713,111.5665812,9.5,3.8,55,4,779385.73
3.3,52,71.12,1781,23547,19,584,291.786384,6.7,4.8,23,51,844944.29
3.3,82,72.81,5973,67378,14,304,54.79049417,8.1,2.9,59,80,1350078.97
3.3,84,38.34,1452,13905,3,135,212.1012426,4.3,7.7,39,10,719324.55
3.1,61,46.03,1003,16482,8,917,69.27355011,6.3,5.6,47,57,637814.49
4.8,84,38.42,5566,62653,10,230,263.3264755,7.7,7.8,15,15,737618.57
4.1,40,43.48,4024,48290,9,927,291.9100299,4.9,3.3,3,15,405071.94
4.4,60,44.65,2651,28658,15,198,152.1526824,5.4,1,33,5,612403.1
4.7,62,35.04,3071,35815,9,387,264.2911742,6.2,9.7,2,37,501260.93
4.6,61,39.17,1708,25701,4,663,133.9303362,1.6,5.6,60,38,539883.74
4.8,35,34.1,4359,52430,12,140,89.85092361,8.8,1.7,2,17,288714.4
4.9,69,59.47,2697,34769,19,598,119.1623483,8.8,1.9,62,2,933787.2
3.9,88,34.13,7141,77291,1,98,125.4604911,3.5,4.9,37,17,679568.43
4.9,88,37.33,3929,43534,14,970,207.6670094,8.9,7.3,64,6,754147.06
4.4,72,68.94,4844,55043,10,88,249.0370095,7.7,4.6,11,46,1117319.65
3.1,65,25.22,2542,33241,1,591,101.3041368,5.3,8.4,42,14,374926.07
4.4,78,39.83,8727,92110,4,604,72.05156569,4.1,4,50,61,711751.19
4.4,63,67.47,935,11642,10,255,105.4129607,4.6,1.4,38,13,949819.16
4.8,72,45.32,8717,90594,3,275,124.1344556,5.8,1.1,9,22,740615.88
3.7,32,50.18,1568,21067,16,487,119.953665,4.7,8.7,4,25,380196.01
4.2,49,67.27,3979,48859,18,81,104.9876163,4.8,9.9,35,35,760506.72
3,36,59.98,2152,26943,12,687,166.5000514,2.8,2.2,34,16,496330.47
3.7,48,68.06,2632,31324,19,144,263.9957112,7.4,1.6,24,21,747811.62
3.1,52,71.64,1465,16855,9,482,75.0871249,6.5,9.2,48,23,841777.01
4,90,35.9,2969,33144,5,51,265.5075067,9.9,1.9,50,26,727430.1
4.6,30,51.02,1150,20591,5,560,174.2521078,2.3,3.1,25,16,348867.77
3.4,61,52.12,1856,19131,8,352,215.1170016,2,8.2,30,22,716525.87
4.1,50,45.11,3567,43591,7,536,253.8417802,5.6,10,43,6,519566.94
3.4,35,34.11,706,13929,19,660,126.0817334,2.4,5.4,18,0,288042.58
3.2,56,66.83,684,6063,18,584,288.5586513,6.5,2.9,53,49,851616.93
4,51,68.11,1021,13831,15,439,70.93406665,2.8,8.6,6,49,788267.69
3.2,87,59.43,3322,40811,1,902,181.9166111,5.3,4.5,8,36,1149662.26
4.2,84,52.1,2612,27037,7,779,113.7008422,6.5,3.5,22,14,979135.05
3.1,44,55.05,1999,25293,19,783,151.9865744,5.1,5.4,12,17,562137.4
3.2,39,34.39,2572,25900,5,346,162.2160321,3.9,8.7,10,3,311317.06
4.1,86,35.84,3815,38840,8,561,278.6279308,8,3.1,33,28,699533.3
4.2,87,64.91,6057,60039,5,859,160.3953809,8.7,4.8,44,86,1270723.98
3.1,67,55.44,1515,17347,5,998,224.4869674,3.5,5,10,42,830739.85
4.1,84,35.89,6744,69160,5,633,287.9407931,8.3,8.5,51,19,690984.74
4.7,75,73.9,2200,31278,11,728,173.6331453,4.5,7.1,59,11,1242100.4
4.4,38,26.56,1250,17126,7,274,152.0774822,5.4,8,27,34,239631.78
3.3,80,37.77,2821,31763,2,699,293.2421108,3.1,7.2,56,13,678704.18
4.2,44,57.24,2451,32436,17,259,256.9190887,6.6,6.3,37,43,585410.14
4.3,72,54.87,2126,30360,11,161,284.9432271,1.9,2.2,13,60,887274.67
3.1,68,58.48,1944,19938,5,789,149.3063067,6.3,8.5,31,8,891055.78
4.7,70,68.59,5096,57855,7,794,224.0810976,9.9,6.5,55,23,1084159.47
4.8,86,75.09,9415,98582,1,552,112.4026436,7.8,7.3,0,68,1448056.78
4.7,80,45.15,7453,81462,9,611,266.4555022,9.1,8,60,7,828077.65
4.6,47,32.13,2978,38035,11,380,283.2697944,5.2,3.8,21,14,354467.39
4.5,60,39.64,1679,16312,12,797,116.9666134,2.3,4.9,32,44,544410.34
4.3,76,32.71,4324,51420,10,441,76.23310182,3.6,5.9,47,52,572352.53
4.4,30,32.12,2349,24176,11,818,100.1836865,1.4,4.1,11,22,232206.66
4.6,61,72.36,1822,21680,1,761,208.2080326,5.5,3.3,28,19,980797.16
4.3,33,64.68,2737,27406,5,758,118.0458218,6.8,8,32,14,489809.44
3.7,37,56.33,3253,38114,15,562,209.6527088,4.8,7.8,32,21,488636.68
3.8,64,35.74,2346,31792,10,500,137.5471754,6.1,8.5,21,31,526198.92
4.8,80,42.98,9424,96417,12,332,279.2088607,3.9,7.3,69,69,796161.69
3,37,62,2615,32537,14,414,163.149421,1.8,3.8,30,32,529407.35
4.4,41,29.93,1104,16068,19,238,174.4054882,4.9,3.9,19,10,295944.84
4.9,72,55.19,5752,67116,10,174,137.0162408,5.9,5.8,32,2,900294.18
4.4,90,35.66,7999,81505,12,737,68.25945954,9.8,8.5,10,48,743624.63
5,53,26.31,2620,31592,18,840,173.4090568,4.1,4.1,33,2,335590.62
4.4,61,58.78,2150,26318,19,989,243.5911131,7.1,7.9,36,28,822022.84
3.1,57,26.29,3038,31398,4,536,288.2536882,8.4,3.8,54,55,348342.58
4.7,79,69.69,2386,31583,19,985,69.14390432,4,4,62,10,1240852.52
3.6,30,66.97,1991,27572,14,956,249.3493816,9.4,7.8,5,4,469472.73
3.9,42,38.57,3402,41296,8,926,116.7653624,4,7.1,0,31,378532.33
3.6,56,74.59,3159,40071,4,700,255.7042961,9.7,2.9,36,49,939553.96
3.5,89,59.29,2676,26472,16,917,135.5033925,1,8.4,85,14,1189362.7
3.9,32,40.62,1448,19604,12,663,78.60830996,6.7,8.1,0,3,308665.02
3.8,65,35.49,860,16089,18,848,203.0048052,8.1,8.2,17,31,536844.12
4.3,41,50.89,2258,23445,12,360,273.4760975,3.5,5.2,37,33,482132.86
4.6,34,75.95,3602,45474,18,457,95.39720411,2.1,4,28,9,597974.55
3.6,87,66.56,4922,56229,4,367,55.45125156,1.2,8.6,1,40,1290725.09
3.4,77,54.48,3118,34200,16,196,270.9604328,1.7,6.3,64,16,949833.64
4.3,41,50.47,3762,46473,18,550,224.4574043,5.9,9.4,5,4,488341.01
4.3,70,55.25,2607,31982,19,401,252.1740436,8.6,3.3,26,68,883437.6
4.8,72,35.69,3768,45019,16,857,64.95944902,1.6,9.8,14,38,595932.75
3,45,75.62,1801,17515,3,407,272.6138182,2,4.4,13,41,759909.83
4.7,79,39.22,5994,65962,17,322,154.7890087,1,4.5,10,31,712836.34
4,86,65.5,6908,77068,3,995,274.4042917,3.5,3.1,4,6,1256787.4
4.2,79,56.55,3635,40506,13,916,66.2311794,9.3,9.7,64,75,1018041.8
3.2,32,42.48,2925,34215,6,559,271.2019287,3.5,1.4,14,17,314682.97
3.9,51,37.11,3331,34461,19,61,218.3441348,5,5.3,40,23,447811.07
3.5,63,32.71,1679,21960,9,192,188.5671265,2.6,4.3,32,48,470367.17
3.5,58,43.57,3060,36189,19,216,65.44520611,2,2.4,30,42,584594.63
4,86,49.15,4785,51811,11,318,222.1043823,2.6,7.4,28,16,954257.75
4.6,33,65.08,1755,26374,3,143,199.4435432,2.9,9.1,0,6,483960.84
4.5,84,34.56,2398,26664,15,155,231.5722303,2.2,3.2,26,80,662369.32
4.2,62,47.51,1950,24448,16,836,229.1792022,8.1,5.5,60,19,677463.47
4.1,68,37.52,2954,37171,3,762,160.9335808,5.3,6.2,40,44,578463.07
3.9,38,67.14,1829,22115,5,362,101.1703043,5.9,4.5,6,9,574519.43
4.9,73,39.26,7084,71228,7,653,279.7420799,4.4,9.3,59,69,662018.3
4.1,70,47.94,2170,30337,9,285,281.3973967,2.9,5.2,63,47,758585.45
3.5,37,29.32,1029,17772,1,109,102.9828251,1.8,9.8,30,31,248818.58
3.5,84,68.28,4555,51315,19,796,207.6633289,1.7,3.7,28,7,1291158.93
4.2,83,62.08,5551,60081,14,745,100.717634,2.7,1.7,66,43,1164215.43
4,52,66.11,2002,20206,15,458,265.306128,8.7,6.2,42,43,785859.33
3,66,70.26,1298,16257,3,409,74.55332944,2.9,8.4,1,21,1029311.61
4.7,77,68.68,4630,52722,4,282,297.5493451,4.2,4.5,49,34,1182346.38
4.4,83,34.73,7773,81537,17,949,202.7154785,6.2,2.7,8,27,671587.11
4.3,62,45.81,3437,40103,14,997,55.72814453,5.6,7.6,60,32,655977.35
3.1,84,64.13,5996,66001,7,688,270.4758327,7,3.4,77,5,1210864.19
3.7,60,46.84,2299,24959,8,150,221.1145492,2.7,7.9,47,11,636490.77
4.9,84,30.97,7156,73166,16,696,224.3305862,5.7,3.4,83,49,610146.46
4.7,61,32.23,1333,16629,16,794,118.7580778,7.9,6,13,56,460153.39
3.6,50,31.13,1408,13382,14,629,134.1990892,4.5,9,21,33,367343.62
3.3,58,50.73,1859,22546,17,136,278.6043363,9.7,2.8,26,49,675615.01
3.9,64,45.87,3898,39153,5,797,208.7394954,6.2,8.4,14,11,665759.32
3.7,30,25.38,1350,12738,9,157,54.23853436,7.1,3.4,25,4,184708.52
4.4,81,40.07,6163,65242,3,503,131.8517526,5.1,6.9,14,66,736519.93
4.9,35,34.25,1697,19809,5,990,199.6358075,8.7,3.2,30,27,280944.45
3.7,50,28.74,2164,20825,18,698,87.00163056,5.1,2,10,10,342511.05
3.1,88,48.65,5824,57726,10,426,74.57277494,9.5,7,13,79,972782.9
4.8,42,39.85,1334,14189,1,826,64.84621644,3.8,6.4,3,2,377202
3.1,75,45.21,5773,56613,17,436,207.6449347,8.8,4.6,58,57,783835.55
